Resident Evil 5;PS3;2009;Action;Capcom;1,96;1,41;1,08;0,64;5,09;84,00;76,00;7,50;667;Capcom;M
The Legend of Zelda: Phantom Hourglass;DS;2007;Action;Nintendo;1,85;1,80;0,95;0,48;5,08;90,00;57,00;8,00;416;Nintendo;E
Super Mario Bros.;GB;1999;Platform;Nintendo;3,40;1,30;0,15;0,22;5,07;;;;;;
FIFA Soccer 11;PS3;2010;Sports;Electronic Arts;0,61;3,28;0,06;1,12;5,07;89,00;51,00;8,00;233;EA Sports;E
Resident Evil;PS;1996;Action;Virgin Interactive;2,05;1,16;1,11;0,73;5,05;91,00;8,00;9,00;266;Capcom;M
Grand Theft Auto: Vice City Stories;PSP;2006;Action;Take-Two Interactive;1,70;1,99;0,16;1,18;5,03;86,00;50,00;8,00;150;Rockstar Leeds;M
Tony Hawk's Pro Skater;PS;1999;Sports;Activision;3,42;1,38;0,02;0,20;5,02;92,00;18,00;9,20;69;Neversoft Entertainment;T
Warzone 2100;PS;1999;Strategy;Eidos Interactive;2,79;1,89;0,00;0,33;5,01;;;;;;
Spyro the Dragon;PS;1998;Platform;Sony Computer Entertainment;3,36;1,36;0,07;0,21;5,00;;;;;;
Guitar Hero III: Legends of Rock;PS2;2007;Misc;Activision;3,49;0,01;0,01;1,48;4,98;82,00;24,00;8,20;46;Neversoft Entertainment, BudCat;T
Link's Crossbow Training;Wii;2007;Shooter;Nintendo;3,05;1,17;0,29;0,46;4,98;68,00;34,00;7,10;47;Nintendo;T
Pokemon Mystery Dungeon: Explorers of Time/Explorers of Darkness;DS;2007;Role-Playing;Nintendo;1,83;1,19;1,54;0,37;4,93;;;;;;
Fallout 3;X360;2008;Role-Playing;Bethesda Softworks;3,40;0,99;0,09;0,45;4,93;93,00;84,00;8,50;1655;Bethesda Game Studios;M
Uncharted: Drake's Fortune;PS3;2007;Action;Sony Computer Entertainment;2,31;1,72;0,12;0,77;4,92;88,00;66,00;8,10;2306;Naughty Dog, SCE/WWS;T
Madden NFL 06;PS2;2005;Sports;Electronic Arts;3,98;0,26;0,01;0,66;4,91;88,00;29,00;8,00;121;EA Sports;E
Diddy Kong Racing;N64;1997;Racing;Nintendo;2,91;0,99;0,89;0,10;4,88;;;;;;
Monster Hunter Freedom 3;PSP;2010;Role-Playing;Capcom;0,00;0,00;4,87;0,00;4,87;;;;;;
Super Smash Bros. for Wii U and 3DS;WiiU;2014;Fighting;Nintendo;2,60;1,08;0,81;0,38;4,87;;;;;;
Dr. Mario;NES;1990;Puzzle;Nintendo;2,62;0,60;1,52;0,10;4,85;;;;;;
StarCraft II: Wings of Liberty;PC;2010;Strategy;Activision;2,57;1,68;0,00;0,58;4,84;93,00;82,00;8,20;3052;Blizzard Entertainment;T
Assassin's Creed;PS3;2007;Adventure;Ubisoft;1,91;2,00;0,09;0,82;4,82;81,00;40,00;7,30;769;Ubisoft Montreal;M
God of War III;PS3;2010;Action;Sony Computer Entertainment;2,74;1,33;0,12;0,61;4,80;92,00;101,00;8,70;2633;SCE Santa Monica;M
Crash Team Racing;PS;1999;Racing;Sony Computer Entertainment;2,57;1,57;0,44;0,21;4,79;88,00;20,00;9,00;233;Naughty Dog;E
LEGO Star Wars: The Complete Saga;DS;2007;Action;LucasArts;2,83;1,48;0,00;0,45;4,76;80,00;9,00;5,40;46;TT Fusion;E
Driver 2;PS;2000;Action;Atari;2,36;2,10;0,02;0,25;4,73;62,00;14,00;7,70;92;Reflections Interactive;T
Batman: Arkham City;X360;2011;Action;Warner Bros. Interactive Entertainment;2,99;1,27;0,04;0,42;4,73;94,00;87,00;8,70;1472;Rocksteady Studios;T
The Last of Us;PS4;2014;Action;Sony Computer Entertainment;1,88;2,00;0,07;0,77;4,71;;;;;;
The Simpsons: Hit & Run;PS2;2003;Racing;Vivendi Games;1,73;2,19;0,00;0,79;4,70;;;;;;
Tony Hawk's Pro Skater 2;PS;2000;Sports;Activision;3,05;1,41;0,02;0,20;4,68;98,00;19,00;7,70;299;Neversoft Entertainment;T
The Lord of the Rings: The Two Towers;PS2;2002;Action;Electronic Arts;1,94;1,95;0,08;0,70;4,67;82,00;32,00;8,20;78;Stormfront Studios;T
Tomb Raider;PS;1996;Action;Eidos Interactive;2,29;1,97;0,13;0,24;4,63;91,00;13,00;8,60;147;Core Design Ltd.;T
Animal Crossing: City Folk;Wii;2008;Simulation;Nintendo;1,82;1,12;1,32;0,36;4,62;73,00;50,00;7,60;119;Nintendo;E
Uncharted: The Nathan Drake Collection;PS4;2015;Action;Sony Computer Entertainment;2,07;1,71;0,08;0,76;4,62;86,00;78,00;8,10;1264;Bluepoint Games;T
The Legend of Zelda: A Link to the Past;SNES;1991;Action;Nintendo;2,42;0,91;1,15;0,13;4,61;;;;;;
The Legend of Zelda: The Wind Waker;GC;2002;Action;Nintendo;2,60;0,99;0,89;0,13;4,60;96,00;80,00;8,90;968;Nintendo;E
Guitar Hero III: Legends of Rock;Wii;2007;Misc;Activision;3,04;1,11;0,00;0,43;4,60;86,00;36,00;8,40;87;Vicarious Visions;T
Luigi's Mansion: Dark Moon;3DS;2013;Action;Nintendo;1,80;1,39;1,11;0,29;4,59;86,00;74,00;8,40;458;Next Level Games;E
Forza Motorsport 4;X360;2011;Racing;Microsoft Game Studios;2,08;1,97;0,06;0,46;4,57;91,00;83,00;8,20;617;Turn 10;E
Mario & Sonic at the Olympic Winter Games;Wii;2009;Sports;Sega;1,87;1,96;0,22;0,48;4,53;;;;;;
Madden NFL 2005;PS2;2004;Sports;Electronic Arts;4,18;0,26;0,01;0,08;4,53;91,00;30,00;7,90;78;EA Tiburon;E
Guitar Hero III: Legends of Rock;X360;2007;Misc;Activision;3,19;0,91;0,01;0,42;4,53;85,00;69,00;7,90;165;Neversoft Entertainment;T
Pitfall!;2600;1981;Platform;Activision;4,21;0,24;0,00;0,05;4,50;;;;;;
Madden NFL 07;PS2;2006;Sports;Electronic Arts;3,63;0,24;0,01;0,61;4,49;84,00;29,00;8,20;39;EA Sports;E
Halo 5: Guardians;XOne;2015;Shooter;Microsoft Game Studios;2,78;1,27;0,03;0,41;4,48;84,00;101,00;6,40;2438;343 Industries;T
Spider-Man: The Movie;PS2;2002;Action;Activision;2,71;1,51;0,03;0,23;4,48;76,00;25,00;7,90;41;Treyarch;E
Dragon Quest VII: Warriors of Eden;PS;2000;Role-Playing;Enix Corporation;0,20;0,14;4,10;0,02;4,47;;;;;;
Call of Duty: Infinite Warfare;PS4;2016;Shooter;Activision;1,61;2,00;0,15;0,71;4,46;77,00;82,00;3,40;1129;Infinity Ward;M
God of War;PS2;2005;Action;Sony Computer Entertainment;2,71;1,29;0,02;0,43;4,45;94,00;75,00;8,90;997;SCE Santa Monica;M
Splatoon;WiiU;2015;Shooter;Nintendo;1,54;1,18;1,46;0,26;4,43;81,00;88,00;8,50;1184;Nintendo;E10+
Nintendo Land;WiiU;2012;Misc;Nintendo;2,52;1,11;0,46;0,33;4,42;77,00;61,00;7,90;471;Nintendo;E10+
Tony Hawk's Pro Skater 3;PS2;2001;Sports;Activision;2,66;1,29;0,01;0,46;4,41;97,00;34,00;7,50;298;Neversoft Entertainment;T
Winning Eleven: Pro Evolution Soccer 2007;PS2;2006;Sports;Konami Digital Entertainment;0,10;2,39;1,05;0,86;4,39;86,00;19,00;8,90;33;Konami;E
The Elder Scrolls IV: Oblivion;X360;2006;Role-Playing;Take-Two Interactive;2,82;1,03;0,13;0,40;4,38;94,00;90,00;8,70;1109;Bethesda Softworks;M
Zelda II: The Adventure of Link;NES;1987;Adventure;Nintendo;2,19;0,50;1,61;0,08;4,38;;;;;;
Need for Speed: Most Wanted;PS2;2005;Racing;Electronic Arts;2,03;1,79;0,08;0,47;4,37;82,00;36,00;9,10;137;EA Canada;T
Michael Jackson: The Experience;Wii;2010;Misc;Ubisoft;2,64;1,33;0,01;0,39;4,36;56,00;37,00;8,30;31;Ubisoft Paris, Ubisoft Montpellier;E10+
Call of Duty: Advanced Warfare;PS3;2014;Shooter;Activision;1,56;1,93;0,19;0,68;4,36;;;4,80;207;High Moon Studios;M
Resistance: Fall of Man;PS3;2006;Shooter;Sony Computer Entertainment;1,74;1,72;0,14;0,75;4,34;86,00;70,00;8,10;715;Insomniac Games;M
Sonic the Hedgehog;GEN;1991;Platform;Sega;3,03;0,91;0,26;0,13;4,34;;;;;;
Kingdom Hearts II;PS2;2005;Role-Playing;Square Enix;2,20;0,58;1,38;0,17;4,33;87,00;64,00;9,00;766;Square Enix;E10+
The Legend of Zelda: Ocarina of Time;3DS;2011;Action;Nintendo;2,09;1,31;0,62;0,31;4,33;;;;;;
Super Mario 3D World;WiiU;2013;Platform;Nintendo;2,11;1,16;0,73;0,32;4,32;93,00;83,00;9,00;1607;Nintendo;E
Minecraft;PS4;2014;Misc;Sony Computer Entertainment Europe;1,48;2,02;0,14;0,68;4,32;;;;;;
Asteroids;2600;1980;Shooter;Atari;4,00;0,26;0,00;0,05;4,31;;;;;;
Call of Duty: Advanced Warfare;X360;2014;Shooter;Activision;2,77;1,11;0,00;0,40;4,29;;;4,90;221;High Moon Studios;M
FIFA 15;PS3;2014;Sports;Electronic Arts;0,58;3,02;0,04;0,64;4,28;;;4,50;109;EA Sports;E
Fable II;X360;2008;Role-Playing;Microsoft Game Studios;2,51;1,24;0,11;0,41;4,27;89,00;95,00;6,50;2423;Lionhead Studios;M
Namco Museum;GBA;2001;Misc;Namco Bandai Games;3,00;1,11;0,05;0,07;4,24;79,00;10,00;7,30;6;Mass Media;E
Batman: Arkham Asylum;PS3;2009;Action;Eidos Interactive;2,24;1,31;0,07;0,61;4,23;91,00;70,00;8,90;1122;Rocksteady Studios;T
Metal Gear Solid 3: Snake Eater;PS2;2004;Action;Konami Digital Entertainment;1,46;0,00;0,83;1,93;4,23;91,00;68,00;9,30;955;KCEJ;M
Assassin's Creed: Revelations;PS3;2011;Action;Ubisoft;1,41;2,01;0,10;0,70;4,22;80,00;39,00;7,50;613;Ubisoft Montreal;M
Fallout 4;XOne;2015;Role-Playing;Bethesda Softworks;2,51;1,32;0,01;0,38;4,22;88,00;39,00;6,20;1749;Bethesda Game Studios;M
FIFA 14;X360;2013;Sports;Electronic Arts;0,92;2,89;0,01;0,40;4,22;84,00;41,00;4,20;435;EA Canada;E
Daxter;PSP;2006;Platform;Sony Computer Entertainment;2,45;1,01;0,00;0,75;4,21;85,00;59,00;8,70;109;Ready at Dawn;E10+
Warcraft II: Tides of Darkness;PC;1995;Strategy;Activision;1,70;2,27;0,00;0,23;4,21;;;;;;
FIFA Soccer 06;PS2;2005;Sports;Electronic Arts;0,78;2,55;0,04;0,84;4,21;80,00;32,00;7,80;47;EA Canada;E
EyeToy Play;PS2;2003;Misc;Sony Computer Entertainment;0,88;2,30;0,20;0,83;4,20;80,00;32,00;7,50;22;SCEE, Zoe Mode;E
Gran Turismo 5 Prologue;PS3;2007;Racing;Sony Computer Entertainment;1,28;1,82;0,57;0,52;4,19;80,00;67,00;7,10;120;Polyphony Digital;E
Assassin's Creed: Revelations;X360;2011;Action;Ubisoft;2,25;1,47;0,04;0,43;4,19;80,00;77,00;7,20;564;Ubisoft Montreal;M
FIFA 12;X360;2011;Sports;Electronic Arts;0,84;2,78;0,02;0,53;4,18;;;;;;
Teenage Mutant Ninja Turtles;NES;1989;Action;Palcom;3,38;0,44;0,31;0,04;4,17;;;;;;
Street Fighter IV;PS3;2009;Fighting;Capcom;2,03;1,04;0,58;0,52;4,16;94,00;61,00;7,30;330;Capcom;T
Excitebike;NES;1984;Racing;Nintendo;2,04;0,48;1,57;0,07;4,16;;;;;;
Frogger;PS;1997;Action;Hasbro Interactive;3,79;0,27;0,00;0,11;4,16;;;;;;
Madden NFL 2003;PS2;2002;Sports;Electronic Arts;3,36;0,21;0,01;0,56;4,14;95,00;25,00;7,70;65;EA Sports;E
Half-Life;PC;1997;Shooter;Vivendi Games;4,03;0,00;0,09;0,00;4,12;96,00;24,00;9,10;3161;Valve Software;M
Super Mario World 2: Yoshi's Island;SNES;1995;Platform;Nintendo;1,65;0,61;1,76;0,09;4,12;;;;;;
FIFA Soccer 07;PS2;2006;Sports;Electronic Arts;0,71;2,48;0,03;0,89;4,11;;;;;;
Street Fighter II Turbo;SNES;1992;Fighting;Capcom;1,42;0,51;2,10;0,07;4,10;;;;;;
World of Warcraft: The Burning Crusade;PC;2007;Role-Playing;Activision;2,57;1,52;0,00;0,00;4,09;91,00;46,00;7,90;785;Blizzard Entertainment;T
Battlefield 1;PS4;2016;Shooter;Electronic Arts;1,10;2,15;0,21;0,61;4,08;88,00;31,00;8,40;809;EA DICE;M
God of War II;PS2;2007;Action;Sony Computer Entertainment;2,32;0,04;0,04;1,67;4,07;93,00;70,00;8,90;709;SCE Santa Monica;M
World Soccer Winning Eleven 9;PS2;2005;Sports;Konami Digital Entertainment;0,12;2,26;0,90;0,77;4,06;;;8,20;23;Konami;E
Fallout: New Vegas;X360;2010;Role-Playing;Bethesda Softworks;2,66;1,03;0,04;0,33;4,05;84,00;81,00;8,10;769;Obsidian Entertainment;M
Forza Motorsport 2;X360;2007;Racing;Microsoft Game Studios;2,35;1,27;0,03;0,41;4,05;90,00;66,00;8,30;381;Turn 10;E
Carnival Games;Wii;2007;Misc;Take-Two Interactive;2,12;1,47;0,05;0,42;4,05;56,00;27,00;6,00;44;Cat Daddy Games;E
Watch Dogs;PS4;2014;Action;Ubisoft;1,40;1,90;0,11;0,64;4,05;80,00;80,00;6,30;2996;Ubisoft Montreal;M
Namco Museum Vol.3;PS;1996;Misc;Sony Computer Entertainment;2,28;1,55;0,16;0,06;4,05;;;;;;
Tekken Tag Tournament;PS2;2000;Fighting;Namco Bandai Games;1,68;1,51;0,51;0,35;4,05;85,00;25,00;8,50;117;Namco;T
Far Cry 4;PS4;2014;Shooter;Ubisoft;1,13;2,18;0,10;0,63;4,04;85,00;83,00;7,70;1653;Ubisoft Montreal;M
Star Fox 64;N64;1997;Shooter;Nintendo;2,78;0,58;0,64;0,04;4,03;;;;;;
Golf;NES;1984;Sports;Nintendo;1,22;0,28;2,46;0,04;4,01;;;;;;
Namco Museum: 50th Anniversary;PS2;2005;Misc;Namco Bandai Games;2,08;1,35;0,00;0,54;3,98;61,00;21,00;tbd;;Digital Eclipse;E10+
Left 4 Dead 2;X360;2009;Shooter;Electronic Arts;2,67;0,87;0,05;0,38;3,97;89,00;76,00;8,60;681;Valve Software;M
The Witcher 3: Wild Hunt;PS4;2015;Role-Playing;Namco Bandai Games;1,02;2,13;0,23;0,59;3,97;92,00;79,00;9,20;10179;CD Projekt Red Studio;M
Assassin's Creed: Unity;PS4;2014;Action;Ubisoft;1,19;2,07;0,08;0,62;3,96;70,00;40,00;4,90;2050;Ubisoft, Ubisoft Montreal;M
Batman: Arkham Knight;PS4;2015;Action;Warner Bros. Interactive Entertainment;1,53;1,69;0,10;0,64;3,95;87,00;89,00;7,60;2679;Rocksteady Studios;M
The Legend of Zelda: Skyward Sword;Wii;2011;Action;Nintendo;2,03;1,16;0,37;0,38;3,95;93,00;81,00;8,00;1958;Nintendo;E10+
Fallout 3;PS3;2008;Role-Playing;Bethesda Softworks;2,15;1,13;0,07;0,59;3,94;90,00;57,00;8,00;910;Bethesda Game Studios;M
Professor Layton and the Diabolical Box;DS;2007;Puzzle;Nintendo;0,90;1,76;0,92;0,37;3,94;84,00;65,00;8,80;72;Level 5;E10+
Donkey Kong Land;GB;1994;Platform;Nintendo;1,97;0,76;1,07;0,11;3,91;;;;;;
EA Sports Active;Wii;2009;Sports;Electronic Arts;2,09;1,35;0,06;0,40;3,90;81,00;27,00;8,70;39;EA Canada;E
Tony Hawk's Underground;PS2;2003;Sports;Activision;2,29;1,17;0,01;0,42;3,90;90,00;38,00;8,70;121;Neversoft Entertainment;T
Monster Hunter 4 Ultimate;3DS;2014;Role-Playing;Nintendo;0,68;0,48;2,62;0,11;3,89;86,00;80,00;8,70;348;Capcom;T
The Elder Scrolls V: Skyrim;PC;2011;Role-Playing;Bethesda Softworks;1,16;2,12;0,00;0,60;3,88;94,00;32,00;8,10;9073;Bethesda Game Studios;M
NBA 2K16;PS4;2015;Sports;Take-Two Interactive;2,49;0,66;0,03;0,69;3,88;87,00;51,00;6,70;364;Visual Concepts;E10+
Tekken 5;PS2;2005;Fighting;Namco Bandai Games;0,93;1,94;0,31;0,70;3,87;88,00;62,00;8,60;229;Namco;T
Dragon Warrior III;NES;1988;Role-Playing;Enix Corporation;0,10;0,00;3,77;0,00;3,87;;;;;;
MotorStorm;PS3;2006;Racing;Sony Computer Entertainment;1,53;1,60;0,06;0,67;3,87;84,00;9,00;7,40;220;Evolution Studios;T
Nintendogs + cats;3DS;2011;Simulation;Nintendo;1,44;1,41;0,73;0,27;3,85;;;;;;
World Soccer Winning Eleven 8 International;PS2;2004;Sports;Konami Digital Entertainment;0,16;1,89;1,12;0,68;3,85;91,00;26,00;9,10;38;KCET;E
Sports Champions;PS3;2010;Sports;Sony Computer Entertainment;2,13;1,12;0,10;0,50;3,84;76,00;64,00;7,90;104;SCEA, Zindagi Games;E10+
Namco Museum Vol.1;PS;1995;Misc;Sony Computer Entertainment;2,12;1,44;0,22;0,06;3,84;;;;;;
The Legend of Zelda: Link's Awakening;GB;1992;Action;Nintendo;2,21;0,96;0,54;0,13;3,83;;;;;;
Call of Duty: Ghosts;PS4;2013;Shooter;Activision;1,78;1,43;0,05;0,57;3,83;78,00;49,00;3,70;1564;Infinity Ward;M
Flash Focus: Vision Training in Minutes a Day;DS;2007;Misc;Nintendo;0,86;1,56;1,05;0,35;3,83;59,00;22,00;4,00;4;Nintendo, Namco Bandai Games;E
Tom Clancy's The Division;PS4;2016;Shooter;Ubisoft;1,35;1,70;0,15;0,60;3,80;80,00;64,00;7,00;2219;Massive Entertainment;M
Big Brain Academy: Wii Degree;Wii;2007;Misc;Nintendo;1,05;1,91;0,41;0,42;3,79;68,00;33,00;6,90;39;Nintendo;E
Resident Evil Director's Cut;PS;1996;Action;Virgin Interactive;1,82;1,24;0,47;0,25;3,77;;;;;;
Mario & Luigi: Bowser's Inside Story;DS;2009;Role-Playing;Nintendo;2,23;0,47;0,81;0,26;3,77;;;;;;
LEGO Indiana Jones: The Original Adventures;X360;2008;Action;Activision;2,40;1,01;0,00;0,36;3,76;77,00;60,00;7,50;66;Traveller's Tales;E10+
The Sims: Unleashed;PC;2002;Simulation;Electronic Arts;2,03;1,56;0,00;0,17;3,76;79,00;21,00;8,00;29;Maxis;T
Ratchet & Clank: Size Matters;PSP;2007;Platform;Sony Computer Entertainment;1,40;1,39;0,10;0,86;3,74;;;;;;
Harry Potter and the Sorcerer's Stone;PS;2001;Action;Electronic Arts;1,37;2,00;0,14;0,22;3,73;64,00;11,00;7,50;41;Argonaut Games;E
Mario & Sonic at the London 2012 Olympic Games;Wii;2011;Sports;Sega;1,12;1,87;0,27;0,45;3,72;;;;;;
Resident Evil 3: Nemesis;PS;1999;Action;Eidos Interactive;1,30;0,77;1,54;0,11;3,72;;;;;;
Super Paper Mario;Wii;2007;Platform;Nintendo;1,95;0,86;0,59;0,31;3,71;85,00;56,00;7,90;417;Intelligent Systems;E
Spyro: Year of the Dragon;PS;2000;Platform;Sony Computer Entertainment;1,93;1,58;0,00;0,19;3,71;91,00;15,00;8,80;207;Insomniac Games;E
Assassin's Creed IV: Black Flag;PS3;2013;Action;Ubisoft;1,33;1,68;0,13;0,57;3,71;88,00;36,00;8,10;840;Ubisoft;M
FIFA Soccer 2005;PS2;2004;Sports;Electronic Arts;0,58;2,48;0,04;0,59;3,70;81,00;27,00;7,60;56;EA Canada;E
Pokémon Trading Card Game;GB;1998;Strategy;Nintendo;1,49;0,73;1,38;0,10;3,70;;;;;;
Friend Collection;DS;2009;Misc;Nintendo;0,00;0,00;3,67;0,00;3,67;;;;;;
Tony Hawk's Pro Skater 4;PS2;2002;Sports;Activision;2,13;1,18;0,01;0,35;3,67;94,00;27,00;8,50;128;Neversoft Entertainment;T
Star Wars Battlefront (2015);XOne;2015;Shooter;Electronic Arts;2,04;1,28;0,02;0,32;3,66;;;;;;
MySims;DS;2007;Simulation;Electronic Arts;1,58;1,59;0,08;0,41;3,66;67,00;15,00;7,30;13;TOSE;E
Midnight Club 3: DUB Edition;PSP;2005;Racing;Take-Two Interactive;1,65;1,21;0,00;0,79;3,65;74,00;34,00;8,40;31;Rockstar Leeds;E10+
Banjo-Kazooie;N64;1998;Platform;Nintendo;1,87;1,13;0,55;0,10;3,65;;;;;;
SOCOM: U.S. Navy SEALs;PS2;2002;Shooter;Sony Computer Entertainment;2,53;0,81;0,06;0,24;3,65;82,00;42,00;7,90;82;Zipper Interactive;M
Jak and Daxter: The Precursor Legacy;PS2;2001;Platform;Sony Computer Entertainment;2,08;1,09;0,15;0,33;3,64;90,00;35,00;8,70;312;Naughty Dog;E
Pokemon Snap;N64;1999;Simulation;Nintendo;2,23;0,68;0,66;0,06;3,63;;;;;;
Pro Evolution Soccer 2008;PS2;2007;Sports;Konami Digital Entertainment;0,05;0,00;0,64;2,93;3,63;82,00;10,00;7,90;38;Konami;E
Resident Evil 4;PS2;2005;Action;Capcom;2,08;0,83;0,46;0,25;3,62;96,00;38,00;8,90;1013;Capcom;M
Guitar Hero: World Tour;Wii;2008;Misc;Activision;2,32;0,96;0,00;0,34;3,62;86,00;18,00;7,60;71;Vicarious Visions;T
FIFA Soccer 10;PS3;2009;Sports;Electronic Arts;0,60;2,45;0,05;0,52;3,62;91,00;56,00;7,60;203;EA Sports;E
Star Wars: Battlefront;PS2;2004;Shooter;LucasArts;1,93;1,22;0,03;0,44;3,61;82,00;36,00;8,70;142;Pandemic Studios;T
Doom II: Hell on Earth;PC;1994;Shooter;Virgin Interactive;2,05;1,40;0,00;0,16;3,61;;;;;;
The Simpsons: Road Rage;PS2;2001;Racing;Electronic Arts;2,02;1,17;0,00;0,42;3,61;64,00;23,00;7,70;32;Fox Interactive;T
Luigi's Mansion;GC;2001;Action;Nintendo;2,38;0,67;0,46;0,10;3,60;78,00;34,00;8,50;161;Nintendo;E
Battlefield 4;PS4;2013;Shooter;Electronic Arts;1,35;1,55;0,17;0,51;3,59;85,00;18,00;6,90;1580;EA DICE;M
Star Wars: Battlefront II;PS2;2005;Shooter;LucasArts;2,18;1,02;0,03;0,37;3,59;84,00;30,00;9,00;268;Pandemic Studios;T
Just Dance 2014;Wii;2013;Misc;Ubisoft;1,88;1,39;0,00;0,31;3,59;;;6,20;10;Ubisoft;E10+
Cooking Mama 2: Dinner With Friends;DS;2007;Simulation;505 Games;1,60;1,49;0,10;0,39;3,58;70,00;39,00;8,00;9;Office Create;E
WWF SmackDown!;PS;2000;Fighting;THQ;2,01;1,35;0,06;0,16;3,58;;;;;;
Croc: Legend of the Gobbos;PS;1997;Platform;Fox Interactive;1,57;1,79;0,00;0,20;3,56;;;;;;
Grand Theft Auto: Liberty City Stories;PS2;2006;Action;Take-Two Interactive;1,56;1,40;0,07;0,50;3,54;78,00;49,00;7,80;112;Rockstar Leeds;M
The Getaway;PS2;2002;Action;Sony Computer Entertainment;1,23;1,77;0,05;0,49;3,54;72,00;49,00;6,80;88;Team Soho;M
Tomb Raider III: Adventures of Lara Croft;PS;1997;Action;Eidos Interactive;1,66;1,58;0,12;0,18;3,54;;;;;;
James Bond 007: Agent Under Fire;PS2;2001;Shooter;Electronic Arts;1,90;1,13;0,10;0,41;3,53;72,00;27,00;7,90;48;EA Redwood Shores;T
LEGO Star Wars: The Video Game;PS2;2005;Action;Eidos Interactive;1,98;1,14;0,01;0,41;3,53;;;;;;
Rugrats in Paris: The Movie;PS;2000;Action;THQ;1,96;1,33;0,00;0,23;3,52;;;;;;
FIFA Soccer 11;X360;2010;Sports;Electronic Arts;0,71;2,39;0,02;0,40;3,52;88,00;66,00;7,50;155;EA Sports;E
Spyro 2: Ripto's Rage!;PS;1999;Platform;Sony Computer Entertainment;2,14;1,21;0,01;0,17;3,52;;;;;;
Left 4 Dead;X360;2008;Shooter;Electronic Arts;2,66;0,49;0,05;0,30;3,51;89,00;67,00;7,90;1309;Certain Affinity;M
Donkey Kong Country 3: Dixie Kong's Double Trouble!;SNES;1996;Platform;Nintendo;1,17;0,50;1,75;0,08;3,51;;;;;;
Assassin's Creed: Unity;XOne;2014;Action;Ubisoft;2,27;0,90;0,00;0,33;3,50;72,00;59,00;4,10;1005;Ubisoft, Ubisoft Montreal;M
Kung Fu;NES;1985;Action;Nintendo;1,64;0,38;1,42;0,06;3,50;;;;;;
Resident Evil 5;X360;2009;Action;Capcom;2,11;0,93;0,12;0,34;3,50;83,00;91,00;7,50;523;Capcom;M
Assassin's Creed: Brotherhood;X360;2010;Action;Ubisoft;2,85;0,38;0,03;0,24;3,49;89,00;81,00;8,30;693;Ubisoft Montreal;M
FIFA Soccer 2004;PS2;N/A;Sports;Electronic Arts;0,59;2,36;0,04;0,51;3,49;84,00;20,00;6,40;76;EA Canada;E
Battlefield 4;PS3;2013;Shooter;Electronic Arts;1,30;1,42;0,27;0,50;3,49;80,00;14,00;5,80;579;EA DICE;M
Batman: Arkham Asylum;X360;2009;Action;Eidos Interactive;2,20;0,95;0,02;0,31;3,48;92,00;78,00;8,70;1080;Rocksteady Studios;T
Battlefield 4;X360;2013;Shooter;Electronic Arts;2,15;1,01;0,02;0,31;3,48;79,00;21,00;5,60;542;EA DICE;M
Battlefield: Bad Company 2;X360;2010;Shooter;Electronic Arts;2,10;1,01;0,04;0,32;3,47;88,00;75,00;8,60;869;EA DICE;M
Mario & Sonic at the Olympic Winter Games;DS;2009;Sports;Sega;1,21;1,62;0,27;0,37;3,46;;;;;;
Guitar Hero: On Tour;DS;2008;Misc;Activision;2,10;1,01;0,01;0,35;3,46;71,00;70,00;8,80;29;Vicarious Visions;E10+
Clubhouse Games;DS;2006;Misc;Nintendo;0,59;1,79;0,73;0,34;3,45;83,00;30,00;8,40;28;Agenda;E
Monster Hunter 4;3DS;2013;Role-Playing;Capcom;0,00;0,00;3,44;0,00;3,44;;;;;;
Borderlands;X360;2009;Shooter;Take-Two Interactive;2,40;0,71;0,03;0,29;3,44;84,00;83,00;8,20;715;Gearbox Software;M
Tekken 4;PS2;2002;Fighting;Namco Bandai Games;1,55;1,27;0,33;0,29;3,44;79,00;23,00;8,30;126;Namco;T
Final Fantasy III;SNES;1994;Role-Playing;SquareSoft;0,86;0,00;2,55;0,02;3,42;;;;;;
Grand Theft Auto 2;PS;1998;Action;Take-Two Interactive;1,13;2,07;0,00;0,22;3,42;70,00;15,00;8,00;67;DMA Design;T
Metal Gear Solid V: The Phantom Pain;PS4;2015;Action;Konami Digital Entertainment;1,09;1,36;0,49;0,48;3,41;93,00;86,00;8,20;3943;Kojima Productions, Moby Dick Studio;M
Spider-Man 2;PS2;2004;Action;Activision;1,75;1,20;0,02;0,43;3,41;80,00;50,00;8,90;106;Treyarch;T
F-1 Race;GB;1990;Racing;Nintendo;1,73;0,69;0,59;0,40;3,41;;;;;;
FIFA Soccer 2003;PS2;2002;Sports;Electronic Arts;0,46;2,28;0,05;0,61;3,40;88,00;15,00;6,70;35;EA Canada;E
LittleBigPlanet 2;PS3;2011;Platform;Sony Computer Entertainment;1,83;1,05;0,06;0,46;3,39;91,00;86,00;8,40;657;Media Molecule;E
Crash Bash;PS;2000;Misc;Sony Computer Entertainment;1,56;1,47;0,19;0,17;3,39;68,00;12,00;8,20;99;Eurocom Entertainment Software;E
Assassin's Creed Syndicate;PS4;2015;Action;Ubisoft;0,81;1,99;0,07;0,52;3,39;76,00;86,00;6,80;1319;Ubisoft Quebec;M
LEGO Batman: The Videogame;X360;2008;Action;Warner Bros. Interactive Entertainment;2,04;1,02;0,00;0,32;3,38;76,00;49,00;7,90;75;Traveller's Tales;E10+
